,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Full_Ensembl,Ensembl,_id,entrezgene,name,notfound,symbol
663,ENSG00000168614.13,49.2519165537,0.839812890436,0.265736236691,3.16032506854,0.00157593206216,0.0326515026653,ENSG000001686143,ENSG000001686143,,,,True,
664,ENSG00000237307.2,5.35484672731,-1.47631316221,0.467149146442,-3.1602608577,0.00157627943902,0.0326515026653,ENSG00000237307,ENSG00000237307,ENSG00000237307,,serine/arginine repetitive matrix 1 pseudogene 3,,SRRM1P3
665,ENSG00000147533.12,189.191061824,0.581668155279,0.184121512515,3.15915368787,0.00158228026074,0.0326775271239,ENSG000001475332,ENSG000001475332,,,,True,
666,ENSG00000152234.11,292.362291116,-1.14876926495,0.363585953931,-3.15955347704,0.00158011099548,0.0326775271239,ENSG000001522341,ENSG000001522341,,,,True,
667,ENSG00000140526.12,170.419836216,-0.834115010529,0.264101361227,-3.15831393921,0.00158684568702,0.032722753501,ENSG000001405262,ENSG000001405262,,,,True,
668,ENSG00000167272.6,8.74149673496,-1.52010930435,0.481529826701,-3.15683311823,0.00159492596359,0.0328402169634,ENSG00000167272,ENSG00000167272,51367,51367.0,"POP5 homolog, ribonuclease P/MRP subunit",,POP5
669,ENSG00000198252.7,23.9744434858,-0.925220483003,0.293143244944,-3.1562060493,0.00159835904191,0.0328617847796,ENSG00000198252,ENSG00000198252,6815,6815.0,serine/threonine/tyrosine interacting protein,,STYX
670,ENSG00000004660.10,44.4672256009,-0.880783488417,0.279226304014,-3.15437147488,0.00160844207508,0.0328739545936,ENSG000000046600,ENSG000000046600,,,,True,
671,ENSG00000100354.16,89.2029687512,-0.723723123338,0.229467167252,-3.15392886924,0.00161088343744,0.0328739545936,ENSG000001003546,ENSG000001003546,,,,True,
672,ENSG00000131149.13,79.2963302965,-1.34976571569,0.427920099659,-3.15424705865,0.00160912799652,0.0328739545936,ENSG000001311493,ENSG000001311493,,,,True,
673,ENSG00000139218.13,430.958878812,-0.627490981704,0.198864738866,-3.1553657289,0.00160297029605,0.0328739545936,ENSG000001392183,ENSG000001392183,,,,True,
674,ENSG00000166002.2,34.5597614664,0.721057798317,0.228539598813,3.15506722713,0.00160461126852,0.0328739545936,ENSG00000166002,ENSG00000166002,56935,56935.0,single-pass membrane protein with coiled-coil domains 4,,SMCO4
675,ENSG00000081386.8,8.2751606676,-1.23757897987,0.392682286291,-3.15160378523,0.00162376445032,0.032923738003,ENSG00000081386,ENSG00000081386,22869,22869.0,zinc finger protein 510,,ZNF510
676,ENSG00000114853.9,22.2924542081,-1.1469870578,0.364029017406,-3.15081216869,0.00162817160872,0.032923738003,ENSG00000114853,ENSG00000114853,92999,92999.0,zinc finger and BTB domain containing 47,,ZBTB47
677,ENSG00000136810.8,1000.45035703,0.798642647428,0.253469093253,3.15084824417,0.00162797052688,0.032923738003,ENSG00000136810,ENSG00000136810,7295,7295.0,thioredoxin,,TXN
678,ENSG00000140750.12,88.3500630209,-0.712272079543,0.226037231228,-3.15112725313,0.00162641612527,0.032923738003,ENSG000001407502,ENSG000001407502,,,,True,
679,ENSG00000143919.10,3.01461543265,-1.57006512072,0.498358267924,-3.15047471223,0.001630053671,0.032923738003,ENSG000001439190,ENSG000001439190,,,,True,
680,ENSG00000172819.12,41.5021313159,-0.878660283311,0.278771694791,-3.15189920544,0.00162212257559,0.032923738003,ENSG000001728192,ENSG000001728192,,,,True,
681,ENSG00000179889.14,118.51319651,-0.797008265644,0.252796466781,-3.15276663393,0.00161731044183,0.032923738003,ENSG000001798894,ENSG000001798894,,,,True,
682,ENSG00000174891.8,26.1291430516,-1.09886625594,0.349506575596,-3.14405030598,0.00166626792523,0.0336059160616,ENSG00000174891,ENSG00000174891,51319,51319.0,arginine and serine rich coiled-coil 1,,RSRC1
683,ENSG00000086015.16,68.0883596394,-0.888525304848,0.282771484905,-3.14220263456,0.00167681943903,0.0337199821499,ENSG000000860156,ENSG000000860156,,,,True,
684,ENSG00000136828.14,3.72562498798,-1.31375841889,0.418078378193,-3.14237350559,0.00167584107106,0.0337199821499,ENSG000001368284,ENSG000001368284,,,,True,
685,ENSG00000018510.8,103.310427252,-1.00628051504,0.320555282916,-3.13917931998,0.00169421736787,0.0339912341359,ENSG00000018510,ENSG00000018510,8540,8540.0,alkylglycerone phosphate synthase,,AGPS
686,ENSG00000125482.8,35.4513847883,-0.76966314889,0.245469637573,-3.13547189176,0.00171577869821,0.0339912341359,ENSG00000125482,ENSG00000125482,7270,7270.0,transcription termination factor 1,,TTF1
687,ENSG00000126001.11,40.5674870159,-0.925258392061,0.295179763021,-3.13455903139,0.00172112620753,0.0339912341359,ENSG000001260011,ENSG000001260011,,,,True,
688,ENSG00000134256.8,8.61911440212,-1.47312719576,0.469324498561,-3.13882441738,0.0016962705395,0.0339912341359,ENSG00000134256,ENSG00000134256,9398,9398.0,CD101 molecule,,CD101
689,ENSG00000139990.13,72.015093964,-0.636299086588,0.202834274234,-3.13703928486,0.00170663258442,0.0339912341359,ENSG000001399903,ENSG000001399903,,,,True,
690,ENSG00000143493.8,27.8552777238,-1.21728742058,0.38792063422,-3.13798058985,0.0017011614178,0.0339912341359,ENSG00000143493,ENSG00000143493,25896,25896.0,integrator complex subunit 7,,INTS7
691,ENSG00000152518.5,275.155614455,-0.753690591671,0.240461975066,-3.13434417838,0.00172238703643,0.0339912341359,ENSG00000152518,ENSG00000152518,678,678.0,ZFP36 ring finger protein-like 2,,ZFP36L2
692,ENSG00000162783.8,536.911698976,0.904966941103,0.288536943104,3.13639886584,0.00171036415121,0.0339912341359,ENSG00000162783,ENSG00000162783,51278,51278.0,immediate early response 5,,IER5
693,ENSG00000167523.9,6.59694506471,-1.24052034873,0.395320702777,-3.1380100764,0.00170099029335,0.0339912341359,ENSG00000167523,ENSG00000167523,124045,124045.0,spermatogenesis associated 33,,SPATA33
694,ENSG00000175782.8,68.7109572708,0.663557573388,0.211536937898,3.13684021326,0.00170779172368,0.0339912341359,ENSG00000175782,ENSG00000175782,55508,55508.0,solute carrier family 35 member E3,,SLC35E3
695,ENSG00000177200.11,102.472548779,-0.872647486745,0.278288381506,-3.13576686897,0.00171405399956,0.0339912341359,ENSG000001772001,ENSG000001772001,,,,True,
696,ENSG00000188636.3,50.4639996493,-1.01553811269,0.323938848206,-3.13496858532,0.00171872515972,0.0339912341359,ENSG00000188636,ENSG00000188636,84247,84247.0,"leucine zipper, down-regulated in cancer 1 like",,LDOC1L
697,ENSG00000241081.1,3.43767466061,1.61887892662,0.516374996778,3.13508387649,0.00171804981045,0.0339912341359,ENSG00000241081,ENSG00000241081,ENSG00000241081,,,,RP11-488C13.1
698,ENSG00000213047.7,69.766208295,-0.901873317921,0.288240703158,-3.12888952893,0.00175468264108,0.0345790463245,ENSG00000213047,ENSG00000213047,163486,163486.0,DENN domain containing 1B,,DENND1B
699,ENSG00000099849.10,10.1354930268,-1.34056133612,0.428784518243,-3.12642196508,0.00176947457881,0.0347710589488,ENSG000000998490,ENSG000000998490,,,,True,
700,ENSG00000175215.5,352.151401449,-0.582185166923,0.186196694476,-3.12672128021,0.00176767422975,0.0347710589488,ENSG00000175215,ENSG00000175215,10106,10106.0,CTD small phosphatase 2,,CTDSP2
701,ENSG00000168286.1,36.55442151,-0.871270367157,0.27878366305,-3.12525618476,0.001776502705,0.0348594369821,ENSG00000168286,ENSG00000168286,57215,57215.0,THAP domain containing 11,,THAP11
702,ENSG00000196396.5,265.389851799,0.65527922244,0.209848841091,3.12262492865,0.00179246015002,0.0350790514509,ENSG00000196396,ENSG00000196396,5770,5770.0,"protein tyrosine phosphatase, non-receptor type 1",,PTPN1
703,ENSG00000198876.8,104.886696438,-0.763889318189,0.244634721758,-3.1225711244,0.00179278782007,0.0350790514509,ENSG00000198876,ENSG00000198876,25853,25853.0,DDB1 and CUL4 associated factor 12,,DCAF12
704,ENSG00000126858.12,48.6900159676,-0.879972396452,0.281873295952,-3.12187216416,0.00179704952244,0.035112563364,ENSG000001268582,ENSG000001268582,,,,True,
705,ENSG00000155130.5,1628.37034853,0.967354763997,0.310004952714,3.12044938485,0.00180575327786,0.0352326507117,ENSG00000155130,ENSG00000155130,,,,True,
706,ENSG00000134278.10,56.7560790653,-0.857612565811,0.274912140356,-3.11958782432,0.00181104263221,0.0352858730674,ENSG000001342780,ENSG000001342780,,,,True,
707,ENSG00000094880.6,51.5352357164,-1.24405781872,0.399069876534,-3.1173934488,0.00182457888202,0.035499398446,ENSG00000094880,ENSG00000094880,8697,8697.0,cell division cycle 23,,CDC23
708,ENSG00000138688.11,183.604797245,-1.13765712584,0.365225641174,-3.11494319561,0.00183980336662,0.0356947765848,ENSG000001386881,ENSG000001386881,,,,True,
709,ENSG00000264462.1,2.96282387982,-1.63666671321,0.525375126965,-3.11523448525,0.00183798736431,0.0356947765848,ENSG00000264462,ENSG00000264462,103504731,103504731.0,microRNA 3648-2,,MIR3648-2
710,ENSG00000092201.5,134.149452551,-0.874274957706,0.28084184634,-3.11305088291,0.00185164091061,0.0358664550907,ENSG00000092201,ENSG00000092201,11198,11198.0,"SPT16 homolog, facilitates chromatin remodeling subunit",,SUPT16H
711,ENSG00000099940.7,67.5495755925,-0.609156588532,0.195700545551,-3.1126974471,0.00185385960251,0.0358664550907,ENSG00000099940,ENSG00000099940,9342,9342.0,synaptosome associated protein 29,,SNAP29
712,ENSG00000116120.8,27.9301232669,-1.38529218897,0.445206372515,-3.11157313662,0.00186093371004,0.0359528216771,ENSG00000116120,ENSG00000116120,10056,10056.0,phenylalanyl-tRNA synthetase beta subunit,,FARSB
713,ENSG00000107968.5,857.912886213,0.799800329535,0.2571050623,3.11079183887,0.00186586419299,0.0359857390486,ENSG00000107968,ENSG00000107968,1326,1326.0,mitogen-activated protein kinase kinase kinase 8,,MAP3K8
714,ENSG00000198925.6,100.64281043,-0.689798240689,0.221766152831,-3.11047575061,0.00186786231722,0.0359857390486,ENSG00000198925,ENSG00000198925,79065,79065.0,autophagy related 9A,,ATG9A
715,ENSG00000180376.12,14.7241315961,-1.27650900151,0.410550933157,-3.1092585558,0.00187557508017,0.0360838641472,ENSG000001803762,ENSG000001803762,,,,True,
716,ENSG00000110711.5,85.4739156001,-1.0808251353,0.347757405502,-3.10798596436,0.00188367013743,0.036138657581,ENSG00000110711,ENSG00000110711,9049,9049.0,aryl hydrocarbon receptor interacting protein,,AIP
717,ENSG00000133028.6,27.9506858173,-0.863375082801,0.277781660338,-3.1081068554,0.00188289976251,0.036138657581,ENSG00000133028,ENSG00000133028,6341,6341.0,SCO1 cytochrome c oxidase assembly protein,,SCO1
718,ENSG00000173715.11,7.74740582165,-1.39285736246,0.448252919992,-3.10730237403,0.00188803174842,0.0361719573498,ENSG000001737151,ENSG000001737151,,,,True,
719,ENSG00000160285.10,207.328088298,1.09113329344,0.351226266262,3.10663921879,0.00189227183695,0.0362028396582,ENSG000001602850,ENSG000001602850,,,,True,
720,ENSG00000267547.1,2.57906694626,-1.66312457966,0.535502677532,-3.10572598316,0.00189812520779,0.0362644587202,ENSG00000267547,ENSG00000267547,ENSG00000267547,,,,RP11-686D22.4
721,ENSG00000093000.14,148.700263008,-0.556727809404,0.179319400422,-3.10467137462,0.00190490539391,0.0363435897522,ENSG000000930004,ENSG000000930004,,,,True,
722,ENSG00000012211.8,7.35599903327,-1.23183690993,0.396857775728,-3.10397574463,0.00190938983705,0.0363787621098,ENSG00000012211,ENSG00000012211,4007,4007.0,prickle planar cell polarity protein 3,,PRICKLE3
723,ENSG00000170275.10,73.7863690465,-1.29742733661,0.41812911056,-3.10293472481,0.00191611898112,0.0364565455317,ENSG000001702750,ENSG000001702750,,,,True,
724,ENSG00000119922.7,122.889021292,1.26597662543,0.408239967989,3.10105997624,0.00192829229244,0.0366375535564,ENSG00000119922,ENSG00000119922,3433,3433.0,interferon induced protein with tetratricopeptide repeats 2,,IFIT2
725,ENSG00000010818.4,676.378223225,1.20342153836,0.388167028567,3.10026728133,0.00193346083024,0.0366810144632,ENSG00000010818,ENSG00000010818,3097,3097.0,human immunodeficiency virus type I enhancer binding protein 2,,HIVEP2
726,ENSG00000253535.1,2.39719812275,1.67679903397,0.540921579473,3.09989302998,0.00193590544572,0.0366810144632,ENSG00000253535,ENSG00000253535,ENSG00000253535,,,,RP11-624C23.1
727,ENSG00000197548.8,188.279905588,0.824684111831,0.266095561577,3.09920280873,0.00194042142636,0.0367160785001,ENSG00000197548,ENSG00000197548,10533,10533.0,autophagy related 7,,ATG7
728,ENSG00000196576.10,479.599791589,-0.566073627627,0.182795400301,-3.09676078663,0.0019564768527,0.0369690927928,ENSG000001965760,ENSG000001965760,,,,True,
729,ENSG00000135315.7,25.9919641153,-1.08756408011,0.351474455987,-3.09429052833,0.00197284192425,0.0372272568584,ENSG00000135315,ENSG00000135315,22832,22832.0,centrosomal protein 162,,CEP162
730,ENSG00000178252.13,137.681514731,-0.664479534447,0.214801938492,-3.09345222447,0.00197842404904,0.0372815202127,ENSG000001782523,ENSG000001782523,,,,True,
731,ENSG00000170473.12,33.4440826246,-0.858818853565,0.277903506834,-3.0903491048,0.00199921359888,0.037621813285,ENSG000001704732,ENSG000001704732,,,,True,
732,ENSG00000103502.9,56.7380184552,-0.847298558527,0.274251675011,-3.08949273872,0.00200498607549,0.0376276337736,ENSG00000103502,ENSG00000103502,10423,10423.0,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,,CDIPT
733,ENSG00000136938.8,163.154959529,-0.874526140826,0.283054258827,-3.08960601565,0.00200422163684,0.0376276337736,ENSG00000136938,ENSG00000136938,10541,10541.0,acidic nuclear phosphoprotein 32 family member B,,ANP32B
734,ENSG00000093167.13,219.991803725,0.567491208131,0.18378648817,3.08777437221,0.00201661517448,0.0377943864332,ENSG000000931673,ENSG000000931673,,,,True,
735,ENSG00000167077.8,33.4589418374,1.00076528839,0.32417795055,3.08708623363,0.00202128950581,0.0378305203023,ENSG00000167077,ENSG00000167077,150365,150365.0,meiotic double-stranded break formation protein 1,,MEI1
736,ENSG00000128944.9,24.4785215279,-1.48646846733,0.481589450515,-3.08658851589,0.00202467655597,0.0378424960088,ENSG00000128944,ENSG00000128944,90417,90417.0,kinetochore localized astrin/SPAG5 binding protein,,KNSTRN
737,ENSG00000149968.7,6.39651189086,1.64802542786,0.534009192631,3.086136813,0.00202775497482,0.0378486785612,ENSG00000149968,ENSG00000149968,4314,4314.0,matrix metallopeptidase 3,,MMP3
738,ENSG00000145332.9,23.5798766789,-0.699227067507,0.226668194982,-3.08480449832,0.00203685992063,0.0379671791701,ENSG00000145332,ENSG00000145332,57563,57563.0,kelch like family member 8,,KLHL8
739,ENSG00000253218.1,3.12087670381,1.57643027489,0.511330355941,3.08299762878,0.00204926787828,0.0381468446261,ENSG00000253218,ENSG00000253218,ENSG00000253218,,Kruppel-like factor 3 (basic) pseudogene 1,,KLF3P1
740,ENSG00000183735.5,306.676326419,0.768917878874,0.249500656679,3.08182707456,0.00205734316835,0.0382454819756,ENSG00000183735,ENSG00000183735,29110,29110.0,TANK binding kinase 1,,TBK1
741,ENSG00000131844.11,31.5902979915,-1.38389386426,0.449166453446,-3.08102676334,0.0020628810587,0.0382811820169,ENSG000001318441,ENSG000001318441,,,,True,
742,ENSG00000137807.9,18.5037306197,-1.48403844282,0.481713865795,-3.08074678393,0.00206482165071,0.0382811820169,ENSG00000137807,ENSG00000137807,9493,9493.0,kinesin family member 23,,KIF23
743,ENSG00000088970.11,15.7250572332,-1.47584477144,0.479260093645,-3.07942345088,0.00207401661496,0.0383999716008,ENSG000000889701,ENSG000000889701,,,,True,
744,ENSG00000124177.10,83.0170773122,-1.31550045011,0.42727443909,-3.07881850576,0.0020782324746,0.0384263789767,ENSG000001241770,ENSG000001241770,,,,True,
745,ENSG00000060642.6,37.0116585339,1.02748941194,0.333976345353,3.07653349179,0.00209422774585,0.0385668278062,ENSG00000060642,ENSG00000060642,55650,55650.0,phosphatidylinositol glycan anchor biosynthesis class V,,PIGV
746,ENSG00000165732.8,567.664847701,0.602092892872,0.195669214448,3.07709567175,0.00209028200477,0.0385668278062,ENSG00000165732,ENSG00000165732,9188,9188.0,DEAD-box helicase 21,,DDX21
747,ENSG00000177302.10,74.0777983122,-0.514004320102,0.167065878632,-3.0766564921,0.00209336386705,0.0385668278062,ENSG000001773020,ENSG000001773020,,,,True,
748,ENSG00000161326.8,36.2350575731,-1.3165955352,0.428107950935,-3.07538211408,0.00210233018725,0.0386643502395,ENSG00000161326,ENSG00000161326,,,,True,
749,ENSG00000068120.10,70.9581022765,-0.745103766114,0.242592830416,-3.07141709356,0.00213045319231,0.0390720273169,ENSG000000681200,ENSG000000681200,,,,True,
750,ENSG00000107771.11,94.9906069162,0.681634439962,0.22198968048,3.07056813852,0.00213651930087,0.0390720273169,ENSG000001077711,ENSG000001077711,,,,True,
751,ENSG00000121101.11,4.06383517281,1.54760602115,0.504062461174,3.07026636649,0.00213867938998,0.0390720273169,ENSG000001211011,ENSG000001211011,,,,True,
752,ENSG00000138606.15,7.19162311901,1.46204623575,0.476004741758,3.07149510811,0.00212989654161,0.0390720273169,ENSG000001386065,ENSG000001386065,,,,True,
753,ENSG00000184602.5,447.409530733,0.956782001738,0.311596156957,3.07058344711,0.00213640977503,0.0390720273169,ENSG00000184602,ENSG00000184602,8303,8303.0,stannin,,SNN
754,ENSG00000166886.8,174.470182708,-0.633180589396,0.206311937573,-3.06904484949,0.00214744350203,0.039180177802,ENSG00000166886,ENSG00000166886,4665,4665.0,NGFI-A binding protein 2,,NAB2
755,ENSG00000099991.12,40.3572612501,-0.959397840728,0.312896315337,-3.06618452728,0.00216809465466,0.0395046347459,ENSG000000999912,ENSG000000999912,,,,True,
756,ENSG00000026652.9,110.435714601,0.746867485355,0.243656325868,3.06524972292,0.00217488319177,0.0395759788199,ENSG00000026652,ENSG00000026652,56895,56895.0,1-acylglycerol-3-phosphate O-acyltransferase 4,,AGPAT4
757,ENSG00000156011.12,117.632237068,1.16293164541,0.379737091142,3.06246524909,0.00219521962898,0.0398407778514,ENSG000001560112,ENSG000001560112,,,,True,
758,ENSG00000166716.5,177.171870705,-0.369209306221,0.120558661819,-3.06248676494,0.00219506182177,0.0398407778514,ENSG00000166716,ENSG00000166716,9640,9640.0,zinc finger protein 592,,ZNF592
759,ENSG00000092094.6,37.2016966308,-0.758701612514,0.248046343267,-3.05870912073,0.00222292872187,0.0402905830838,ENSG00000092094,ENSG00000092094,55644,55644.0,O-sialoglycoprotein endopeptidase,,OSGEP
760,ENSG00000183657.2,6.5921186944,1.43971695382,0.470843162255,3.05774208746,0.00223011425665,0.0403677054999,ENSG00000183657,ENSG00000183657,,,,True,
761,ENSG00000152056.12,8.11098326448,1.14319046785,0.373936981738,3.05717413276,0.00223434435556,0.0403911988161,ENSG000001520562,ENSG000001520562,,,,True,
762,ENSG00000160211.11,466.905605501,-0.511245215592,0.167283746479,-3.05615594074,0.00224194621011,0.0404755033345,ENSG000001602111,ENSG000001602111,,,,True,
763,ENSG00000136802.7,65.42265672,-0.766427460852,0.250977213524,-3.05377308996,0.0022598293682,0.0406916987541,ENSG00000136802,ENSG00000136802,56262,56262.0,leucine rich repeat containing 8 family member A,,LRRC8A
764,ENSG00000151093.3,9.40920501875,-1.20071894949,0.393154980003,-3.05406013038,0.00225766824435,0.0406916987541,ENSG00000151093,ENSG00000151093,54995,54995.0,"3-oxoacyl-ACP synthase, mitochondrial",,OXSM
765,ENSG00000166902.4,31.9621229147,-0.949151351563,0.311007004059,-3.05186487498,0.00227424454444,0.0408444831809,ENSG00000166902,ENSG00000166902,54948,54948.0,mitochondrial ribosomal protein L16,,MRPL16
